id;default;legal_form;zip_code;sector;year_inc;count_emp;type_pl;sales;gross_performance;gross_profit;earn_from_op;fin_result;oth_interest_inc;oth_interest_exp;result_from_ord_bus;total_result;annual_profit;total_assets;total_liabilities_st;total_liabilities_mt;total_liabilities_lt;bank_liabilities_st;bank_liabilities_mt;bank_liabilities_lt;trade_payables_st;trade_payables_mt;trade_payables_lt;bonds_payables_st;bonds_payables_mt;bonds_payables_lt;total_equity;current_assets;monetary_current_assets;cash;trade_receivables_st;trade_receivables_lt;cf_operating;cf_investment;cf_financing
C_734;0;GmbH;1796;84130;1994;8.0;GKV;1279269.89;1279269.89;1181021.44;384229.92;-246927.3;118406.97;365334.27;137302.62;137302.62;61391.02;9201519.92;3680872.62;1254661.22;3682268.59;314336.15;1251843.53;3681200.2;191684.65;2817.69;;;;;583717.49;2482662.57;114829.55;89012.38;;;-624191.07;-24411.44;1293798.43
C_859;0;GmbH;1454;45203;1998;;GKV;6228537.42;6261632.66;3695879.19;152554.02;-32582.7;3230.42;35813.12;119971.32;119971.32;7.059999999999999e-10;2682782.32;2155083.81;0.0;321449.0;5834.3;;;314549.19;;;;;;206249.51;2634655.09;2071546.15;9468.96;151707.38;;81851.87;-2524.01;-55893.32
C_012;0;GmbH;1640;80100;2004;16.0;GKV;8387539.46;8387539.46;3619402.91;299082.53;-296995.52;13143.71;310139.23;2087.01;2087.01;-7.13e-10;13089094.23;2085300.43;4676868.4;0.0;347700.0;;;142166.17;;;;;;3821393.4;2251199.34;2236855.34;461719.51;;;-440624.85;-616285.29;896829.65
C_793;0;GmbH;1067;47919;2006;;GKV;3398271.43;3388971.43;2504478.22;46036.28;-37735.85;40.0;37775.85;8300.43;8300.43;1142.43;768603.86;600322.84;81619.4;86661.62;198748.2;;;117389.94;;;;;;0.0;548864.14;393335.95;25181.34;;;-78398.48;58223.17;-36584.53
C_995;0;GmbH;99189;10710;2006;269.0;GKV;9919685.86;9919685.86;3017139.72;143210.93;-32587.55;73.87;32661.42;110623.38;110623.38;0.0;3497233.38;3341645.14;27765.27;0.0;2516316.32;;;313113.47;1011.5;;;;;127822.97;2663061.38;1043249.28;24002.48;335805.88;;397386.14;-160715.98;-110423.87
C_620;0;GmbH;6295;27120;1991;25.0;GKV;;;;;;;;;72143.95;;;762220.11;142465.76;128700.0;;;;;;;;;;;;140866.99;;;;-29748.03;-7007.23;-12566.8
C_088;0;GmbH;6542;46734;1995;;GKV;43009000.0;43315000.0;18994000.0;3605000.0;-388000.0;214000.0;604000.0;3217000.0;3217000.0;0.0;54070000.0;33520000.0;667500.0;325000.0;;;;164000.0;;;;;;17760000.0;21204000.0;14123000.0;;4282000.0;;3396000.0;-6641000.0;3244000.0
C_240;0;GmbH;4179;43330;1990;;GKV;1863350.76;1860258.61;1684116.41;126406.37;78607.96;3099.75;2466.79;205014.33;205014.33;167047.5;1041000.95;213517.44;0.0;0.0;;;;;;;;;;827483.51;326242.92;264702.75;132250.72;;;337334.75;-35389.33;-170000.0
C_795;0;GmbH;4416;43220;1994;;GKV;5661316.01;5661316.01;1474826.93;780061.82;-22739.56;;22739.56;757322.26;757322.26;692230.97;1916097.63;1451596.63;0.0;214501.0;;;;;;;;;;250000.0;1434094.25;770890.0;676190.45;;;587654.34;-95017.44;-198116.29
C_326;0;GmbH & Co. KG;4103;68202;1997;;GKV;420465186.3;426394070.9;219843487.5;-5045192.68;-4396681.82;23272.74;4432766.48;-9441874.5;-9441874.5;-9489074.56;259227457.2;98749974.12;38883183.33;80480706.0;27.34;;;31330175.64;;;;;;41113593.78;57032945.41;80594175.23;30123026.79;23492536.68;;48939279.85;-43009552.14;10700000.0
C_352;0;GmbH;4328;68101;1996;64.0;GKV;1250.0;1250.0;1269.06;156.8;2544.79;2544.79;;2701.59;2701.59;2274.32;39096.26;1407.27;0.0;0.0;;;;;;;;;;37688.99;39096.26;280.78;280.78;;;-99.2;0.0;0.0
C_722;0;GmbH;39288;25504;1992;78.0;GKV;9558383.03;9755116.76;4542698.13;-118066.41;-66748.46;42.2;66790.66;-184814.87;-184814.87;-189355.66;2519635.18;1735384.65;166442.19;283478.0;578639.4;166442.19;;302376.92;;;;;;310644.34;2497479.18;787643.28;5301.61;;;-288184.68;-2442.0;10585.31
C_342;0;GmbH;39118;47430;2002;62.0;GKV;19701000.0;19701000.0;16756000.0;3348000.0;-56000.0;2000.0;58000.0;3292000.0;3292000.0;0.0;14597000.0;14077000.0;0.0;0.0;;;;564000.0;;;;;;520000.0;2147000.0;1662000.0;;194000.0;;5186000.0;-1668000.0;-3518000.0
C_231;0;GmbH;39108;9100;2007;2.0;GKV;7534760.5;7817291.63;5202334.69;1974563.59;-877706.23;1907.45;879658.68;1096857.36;1096857.36;956424.0;55494000.39;6325609.53;5769857.01;18207294.69;3377825.83;5145588.88;15585704.39;204888.93;24588.82;;;;;25283099.58;2669751.59;671806.9;444247.55;40825.75;13698.34;3194308.18;-4268936.07;-1351348.78
C_349;0;GmbH;18320;23610;1991;;GKV;11809651.91;11809651.91;11321327.31;47442.74;-31471.04;706.47;32177.51;15971.7;15971.7;9378.7;2235119.84;1165310.93;227326.25;206270.3;28239.34;227326.25;206270.3;266228.81;;;;;;636212.36;1134376.01;857043.64;156410.65;;;342423.31;-90216.29;-63066.18
C_395;0;GmbH;18581;71122;1994;;GKV;2219116.96;2245032.37;1044186.08;134432.69;-9199.01;52.29;9251.3;125233.68;125233.68;89947.51;633844.13;311419.64;24495.68;0.0;138169.12;;;36619.88;;;;;;297928.81;503135.24;376779.57;219452.64;;;-39264.07;-83137.88;-9488.76
C_291;0;GmbH;18273;93110;1994;31.0;GKV;922984.31;929778.31;581043.4;161892.89;-29584.04;268.05;29852.09;132308.85;132308.85;121508.9;787585.82;655663.48;0.0;0.0;;;;18074.83;;;;;;131922.34;196209.0;152117.84;45744.15;;;148868.59;-37022.86;-71613.23
C_284;0;GmbH;17489;86100;2004;645.0;GKV;704808.42;704808.42;188389.81;-24901.12;-631.56;532.89;1164.45;-25532.68;-25532.68;-16852.18;144099.93;128849.93;15250.0;0.0;;;;102562.95;;;;;;0.0;118666.81;78645.88;14077.1;;;15422.41;-1897.73;-4181.31
C_386;0;GmbH;18069;71122;2010;6.0;GKV;1744803.8;1744803.8;642636.77;29290.94;-6314.86;21394.72;27729.58;22976.08;22976.08;14304.08;498995.5;292858.33;52757.83;0.0;124133.8;;;13368.48;;;;;;153379.34;284460.84;94338.21;4015.07;;;;;
C_686;0;Sonst. Gewerbetreibende;98630;16290;1996;;GKV;6927547.9;6927547.9;6801740.83;726241.76;106208.66;35585.56;44662.96;832450.42;832450.42;717103.79;7261459.54;2571343.54;353165.5;0.0;560020.0;86500.0;;396673.77;;;;;;4070285.0;2455015.31;1567197.06;1471930.27;;;1250746.45;-79732.1;-562176.79
C_727;1;GmbH;98673;1420;2009;;GKV;972800.71;972800.71;612102.49;81915.46;-19290.77;;19290.77;62624.69;58624.69;57532.69;432126.84;113625.14;8583.64;309918.06;;8583.64;309918.06;90001.42;;;;;;;31349.19;19144.17;2811.21;9217.78;;126507.87;-19303.59;244926.27
C_274;0;GmbH;98630;26300;2010;66.0;GKV;61697301.47;61764388.16;32798114.91;-1995586.1;3494145.92;160779.74;478487.85;1498559.82;1525342.31;1512516.01;17837788.93;9623929.84;547000.0;1722336.0;158355.08;547000.0;;3065302.19;;;;;;5944523.09;13267495.2;6013302.9;2494249.95;3046167.85;596000.0;5397597.91;-1232568.08;435600.74
C_588;0;GmbH;99734;68201;1991;43.0;GKV;22227042.26;22227042.26;11806269.96;2033172.32;-287082.57;11163.98;298386.55;1746089.75;1746089.75;1427406.45;17214792.31;8445289.33;842034.525;0.0;;;;381376.49;;;;;;7085433.93;9396579.34;4264114.07;4155330.82;;;2423188.01;-353125.83;-1061304.28
C_228;0;GmbH;99880;35220;1990;25.0;GKV;3701033.43;3701033.43;1483519.65;131481.04;-7360.7;78.22;7438.92;124120.34;124120.34;86843.92;1357804.71;827668.29;124359.23;0.0;;;;544923.43;;;;;;405777.19;1330540.98;1035182.87;614949.99;400128.37;;196560.63;-6312.99;-69738.21
C_617;0;GmbH;99867;55103;1990;19.0;GKV;1316326.44;1316326.44;540464.21;-3954.49;-2664.96;7.0;2743.91;-6619.45;-6619.45;-10304.47;260391.38;183888.2;0.0;0.0;55208.23;;;45222.78;;;;;;76503.18;190785.24;32776.68;4843.0;23795.22;;68942.39;-39164.96;-13032.0
C_704;0;GmbH;99734;42210;2001;;GKV;44869570.37;45712434.75;18434136.15;-1745784.65;-391765.17;25.01;391790.18;-2137549.82;-2137549.82;-2197943.39;39862585.16;13073477.02;0.0;1100999.0;283244.15;;;2490266.95;;;;;;25688109.14;12009417.27;1816503.84;183415.93;;;-745767.3;-1834069.03;1107217.09
C_775;0;GmbH;99817;96040;2004;2.0;GKV;45152260.89;45367137.22;22321953.78;1719890.2;-547551.41;649.46;548200.87;1172338.79;60138.79;18079.78;26746201.25;16206566.61;9897410.46;250000.0;7885085.08;6051410.46;250000.0;4858781.78;;;;;;392224.18;23818324.12;16934348.3;170446.76;;;-7688750.55;-414190.21;2175841.07
C_034;0;GmbH;15324;1500;1991;;GKV;10889826.23;10865806.56;6017328.31;468678.47;27290.81;47881.69;20590.88;495969.28;495969.28;54893.29;4200196.81;3327228.86;0.0;0.0;310719.94;;;694915.16;;;;;;729806.23;3914465.77;2742387.93;14260.11;1813120.77;;293360.65;-106525.47;-157089.59
C_310;0;GmbH;16306;68200;1995;2.0;GKV;4552632.68;4551632.68;4282286.06;221317.94;-28020.57;345.69;40488.74;193297.37;193297.37;123533.54;4146122.8;1313924.11;1252724.99;0.0;693847.4;1112724.99;;319076.27;;;;;;1579473.7;728403.1;736637.83;166837.57;468255.92;;1170048.84;-1157759.3;90587.68
C_258;0;GmbH;16247;55204;1999;66.0;GKV;38591513.71;33532140.47;26045477.29;666797.03;-25527.39;30154.89;210835.43;641269.64;611269.64;424527.23;23573449.01;66650603.28;1907358.11;5253120.0;848980.72;1907358.11;3576572.0;1312504.62;;;;;;4338833.16;12598539.28;12605331.2;8128625.0;;;3220989.91;-1535924.03;-825494.18
C_189;1;GmbH;15370;43210;2001;;GKV;9425646.74;9112083.4;6705297.82;-3801227.41;-1342241.4;1452.03;1343693.43;-5143468.81;-5385468.81;-1226398.12;15934445.02;3389045.02;17000.0;12528400.0;;;;347520.16;;;;;;0.0;11615832.14;1290374.55;474606.84;541592.16;;733396.06;3735432.51;-4375512.47
C_385;0;GmbH;16244;41201;2007;;GKV;299017.44;299017.44;82339.93;5762.88;-291.06;;291.06;5471.82;5636.48;3743.98;46175.89;18288.81;5870.02;0.0;;;;12898.75;;;;;;22017.06;30655.82;31296.09;7337.5;;;3076.98;-1934.93;-6909.83
C_664;0;GmbH;16833;10820;2002;130.0;GKV;7799500.39;7091042.89;4173080.01;120651.45;-22397.24;31.64;22428.88;98254.21;98254.21;79756.21;2355844.25;2916397.6;124666.67;0.0;550624.31;91666.67;;17970.77;;;;;;1090007.99;2195135.76;832221.25;28182.88;785073.79;;-928477.82;-58963.82;-236272.58
C_330;0;Genossenschaft;6925;1110;1991;;GKV;2500.0;2500.0;2750.0;1955.0;91.32;91.32;;2046.32;2046.32;1713.22;40310.1;1089.97;0.0;0.0;;;;;;;;;;39220.13;40310.1;34199.81;34199.81;;;-1841.15;0.0;0.0
C_959;0;GmbH;6861;21200;1996;196.0;GKV;15882937.17;15882937.17;3051356.06;406187.68;-142775.23;;142775.23;263412.45;263412.45;178170.04;5441853.76;3865264.68;18709.71;0.0;2135776.97;18709.71;;234369.15;;;;;;1557879.37;5347944.76;2730442.76;141045.75;2391745.7;;353618.67;-110635.96;-7809.45
C_551;0;GmbH;6386;35113;2010;;GKV;38157124.0;38384162.56;41630612.74;2447814.19;2756458.29;3637983.0;881524.71;5204272.48;5204272.48;3557867.32;103228923.2;75599070.8;0.0;0.0;;;;1154444.9;;;;;;27629852.38;18380262.91;18527175.73;;25529.33;;-3712719.79;-36840510.2;40519475.83
C_776;1;GmbH;8340;24510;1990;290.0;GKV;4465555.73;4217180.91;1706787.26;88086.53;-27225.26;279.18;27581.62;60861.27;60861.27;57057.22;1698768.04;968066.82;3577.59;0.0;213069.35;;;405111.54;;;;;;320395.67;1485119.67;607607.62;66652.88;;;-50965.97;-4925.16;82774.58
C_279;0;Genossenschaft;9356;46389;1992;136.0;GKV;156147574.7;156147574.7;34820347.32;10254969.53;78685.8;78691.09;5.29;10333655.33;10333655.33;1.6799999999999998e-08;48705862.51;48205862.51;0.0;0.0;;;;4080563.96;;;;;;500000.0;44356090.75;39678995.92;536687.43;4144917.47;;-28382126.08;-605974.53;204742.05
C_816;0;GmbH;19053;35220;1996;;GKV;2445287.94;2398787.94;1093552.62;154024.45;-1893.11;349.85;2242.96;152131.34;152131.34;105661.69;700851.78;342647.14;0.0;0.0;;;;92170.86;;;;;;244221.12;613116.08;409631.81;173658.23;;;219523.57;-5320.14;-125000.0
C_973;0;GmbH;19348;46520;1998;;GKV;141571.16;141571.16;141571.16;-2210.11;201687.75;6719.0;;199477.64;199477.64;162576.01;524122.55;36667.0;0.0;27959.0;;;;;;;;;;459496.55;472993.36;472993.36;;;;0.0;0.0;-5.8200000000000003e-11
C_471;0;BGB-Gesellschaft;39638;45110;2008;;GKV;522173.69;523192.69;556128.03;23933.62;73.36;589.45;522.49;24006.98;24006.98;20796.27;258166.82;93237.04;0.0;0.0;;;;;;;;;;164929.78;214177.82;190817.14;115438.79;;;31245.95;-2897.23;-8.73e-11
C_306;0;GmbH;7318;91020;1994;65.0;GKV;477527109.1;460527123.0;149894548.1;21700327.95;-1181349.76;631642.39;1812992.15;20518978.19;20397294.19;1.49e-08;264205032.2;147289688.1;77131182.96;9896738.0;;;;52491614.93;;;;;;47436092.7;246883980.9;7628087.83;232549.58;;;9520201.84;-3764118.15;-6555337.22
C_634;0;GmbH;99628;41201;1990;;GKV;178684.41;178684.41;226991.65;124966.54;-7401.99;;7401.99;117564.55;117564.55;109480.63;245422.53;85285.09;0.0;0.0;;;;;;;;;;160137.44;2080.02;7839.13;865.62;;;169761.88;72494.0;-146987.95
C_804;0;GmbH;17329;70100;2009;;GKV;5222364.01;5222364.01;80341.91;11786.82;;;;11786.82;11786.82;8137.01;949370.42;681008.79;0.0;0.0;;;;;;;;;;233628.96;907683.88;829077.44;140232.31;;;-109382.12;0.0;6.69e-10
C_332;1;GmbH;33609;46100;1946;142.0;GKV;1482031.13;1482031.13;1501092.75;49377.0;-16192.41;;16192.41;33184.59;33184.59;17857.5;407850.59;189355.56;126129.51;0.0;49.48;;;;;;;;;92365.52;258168.86;232039.07;253.62;;;1420.97;-85440.52;76251.65
C_038;0;GmbH;33604;49310;1999;704.0;GKV;328528.49;328528.49;186446.2;26216.11;-1679.99;570.01;2250.0;24536.12;24536.12;16748.11;163734.44;40031.33;0.0;0.0;;;;3457.59;;;;;;123703.11;137464.44;78640.29;47618.45;;;35102.19;-18458.61;-69612.6
C_407;0;Genossenschaft;46286;46230;1900;52.0;GKV;122864687.1;123017520.2;74894176.99;3279679.92;-749982.12;177098.73;1020790.07;2529697.8;2529697.8;1483238.14;76019351.82;28499626.71;3339950.08;6808988.98;9228302.25;3332149.22;883113.18;5771744.64;;;;;;37177136.05;51015478.39;24735657.44;671611.25;;;5454666.4;-2589137.54;-1128702.39
C_429;0;GmbH;45772;43220;1969;;GKV;642903000.0;641967000.0;297250000.0;51339000.0;-8253000.0;3417000.0;10652000.0;43086000.0;44997000.0;0.0;481846000.0;203479000.0;0.0;200716000.0;;;;12707000.0;;;;;;77651000.0;452814000.0;21458000.0;585000.0;9232000.0;;145446000.0;-5469000.0;-139705000.0
C_193;0;GmbH;45659;46389;1989;;GKV;5443230.63;4752410.17;3314213.47;360486.88;3383.57;3383.57;;363870.45;363901.78;-5.59e-10;2513576.13;1231489.75;330.26;0.0;;;;166848.48;330.26;;;;;1281756.12;2074321.19;1128485.98;35.0;;;426021.12;-67401.2;-359517.59
C_725;0;GmbH;44787;36002;1998;55.0;GKV;63297.13;63297.13;56447.55;-167575.77;-60282.92;1192.0;61474.92;-227858.69;-227858.69;-227966.69;1620778.59;1172734.41;0.0;0.0;14520.14;;;24345.92;;;;;;448044.18;26633.59;15626.89;64.25;2670.61;;-108457.62;-7983.2;117175.84
C_103;0;GmbH & Co. KG;45721;47700;2003;;GKV;3212542.72;3488081.22;1727316.14;8087.39;-24981.59;;24981.59;-16894.2;-22883.59;-35387.33;1836534.25;324727.87;258335.36;0.0;87642.57;;;40937.72;;;;;;84349.93;1526096.19;216423.44;6589.22;156802.35;;117152.79;-264152.89;177054.86
C_359;0;GmbH;44651;49420;2008;;GKV;9791144.55;9791144.55;1411370.31;177142.93;-34601.41;13431.33;50108.93;142541.52;129782.35;103933.27;2741354.58;808639.68;0.0;30649.0;;;;;;;;;;1902065.9;1533302.97;632766.43;97032.74;;;669236.56;692625.13;-1.4000000000000001e-09
C_490;0;GmbH;59457;46721;1980;134.0;GKV;2952785.95;2952785.95;2242679.39;20655.91;-33049.43;;33049.43;-12393.52;19971.77;2611.25;547847.12;533513.13;0.0;0.0;427719.47;;;94829.3;;;;;;14333.99;464324.66;328129.78;35.13;;;-72226.46;42509.34;-23410.0
C_541;0;GmbH;44143;46154;1939;;GKV;5015171.72;5015171.72;1278717.08;611392.2;-31351.5;8937.67;40302.17;580040.7;580040.7;4.4699999999999996e-10;3528039.1;1374502.38;319573.02;965572.0;75463.98;319573.02;885000.0;396042.62;;;;;;819572.7;2091967.66;1435703.31;1164143.33;182427.35;;1876159.37;-60719.3;-663760.72
C_575;0;GmbH;44379;33200;1990;;GKV;3627612.32;3735502.32;3653586.24;169690.57;-20449.45;26879.56;48862.89;149241.12;149241.12;100084.11;1925121.34;829084.08;464000.0;145000.0;400054.07;464000.0;145000.0;7065.23;;;;;;487037.26;1195714.34;491442.42;32058.15;396207.4;;138513.63;-250180.75;704360.15
C_455;1;GmbH & Co. KG;44532;68102;1996;;GKV;191311.75;187311.75;148884.75;65823.42;-7049.62;0.2;7049.82;58773.8;58773.8;53885.8;170925.8;170925.8;0.0;0.0;;;;;;;;;;;46398.58;24916.78;2630.92;;;53851.47;-518.68;-56687.75
C_658;0;GmbH;44137;68320;1991;;GKV;1654910.35;1654910.35;1693402.5;157437.37;-12561.39;1115.02;13676.41;144875.98;144875.98;97622.26;891434.02;198114.06;283233.82;49816.41;;167274.25;;15783.79;;;;;;360269.73;358277.84;365650.84;262773.81;72270.31;;323038.72;-151116.97;185015.67
C_369;0;GmbH;58730;96090;2000;;GKV;31472033.73;31933437.22;18261227.06;777424.44;-272626.9;16955.76;287257.5;504797.54;504797.54;329203.98;29738890.31;5579462.54;3872316.67;350000.0;1212472.15;2856278.42;350000.0;1481086.21;;;;;;19487111.1;14847761.54;8541714.64;3159026.38;;;3464654.73;-2859426.67;-436433.93
C_914;0;GmbH;46240;25110;1989;;GKV;703789225.5;697347934.7;47562620.78;4024883.5;10533945.71;755876.0;3565331.29;14558829.21;14558829.21;9832375.45;158126427.5;68012134.18;33795183.55;9575215.95;157894.68;33500000.0;9500000.0;31666468.49;;;;;;41517017.78;112855215.4;75259519.82;7293261.07;33976090.74;;13195714.07;-4907531.99;-4970304.54
C_316;0;GmbH & Co. KG;45881;46722;1994;7.0;GKV;3005069.77;3440883.93;1334606.55;247176.29;-6356.76;2572.73;8929.49;240819.53;240819.53;164539.86;1070189.66;534885.78;0.0;0.0;18414.89;;;116237.79;;;;;;535303.88;1001314.54;927510.15;230371.96;549954.58;;-74474.28;-29743.23;-360000.0
C_709;0;GmbH;45881;21200;1987;;GKV;19057731.8;19057731.8;4869808.79;284768.86;-108181.66;89188.25;204253.31;176587.2;176587.2;104316.89;5743248.7;3619002.11;160610.41;391098.72;976388.81;73224.36;;1117598.91;;;;;;1572537.46;4544628.28;1915480.89;311820.48;323401.13;;188265.73;-349192.47;245159.93
C_530;0;AG;58097;49310;1884;292.0;GKV;2692641.01;2656949.97;1657869.66;-35753.2;-37996.02;1569.78;39565.8;-73749.22;-80901.22;-84990.11;1051757.12;310225.47;7202.0;235337.42;;;;187856.84;;;;;;498992.23;673750.18;485645.98;229053.28;245479.96;;291212.64;-50115.44;-40424.0
C_572;0;GmbH & Co. KG;33378;30920;1908;191.0;GKV;40537367.66;40632494.22;22627375.75;6665050.48;90179.34;71627.2;158619.39;6755229.82;6755229.82;-1.54e-08;83827350.11;24707668.63;1546152.68;3847910.07;235000.0;940000.0;3290000.0;2879354.48;;;;;;17158514.65;11708015.9;10400804.32;8082047.72;2166972.28;;12089583.58;-4222866.25;-4382044.48
C_439;0;GmbH;32051;46510;1983;96.0;GKV;938685.52;938685.52;570103.11;30431.67;99.13;875.9;776.77;30530.8;30530.8;21679.62;211018.43;111341.2;0.0;0.0;;;;53645.88;;;;;;99677.23;190394.54;175411.56;45885.18;;;28319.98;-9530.41;-15255.77
C_036;0;GmbH;32257;25100;1984;;GKV;1870037.83;1895149.2;1108564.6;77234.41;807.16;807.16;;78041.57;78041.57;52191.42;1859243.79;220823.61;0.0;0.0;;;;22707.97;;;;;;832038.9;1755349.04;782317.42;447356.9;311405.06;;56461.32;-59561.73;-2.33e-10
C_568;0;GmbH & Co. KG;32825;22290;1992;160.0;GKV;6888211.63;7044030.84;3983796.51;365563.8;-17373.6;18015.68;35389.28;348190.2;348190.2;271011.92;6210344.08;888571.86;1244175.01;0.0;300210.61;;;292370.4;;;;;;3993932.21;2870125.13;1296775.8;568516.69;;;340304.68;-592471.83;-494831.25
C_685;1;Einzelfirma;32051;25110;2006;;GKV;70523.41;70523.41;71547.05;48688.1;-3755.82;34.14;3789.96;44932.28;44932.28;-3148.72;354985.43;330412.24;24573.19;0.0;;;;4303.4;;;;;;;16992.12;16992.12;207.8;;;1189.11;0.0;-12471.86
C_788;0;GmbH;33613;47420;2010;;GKV;24832812.65;24832812.65;12100034.97;1045652.69;-47523.11;3041.53;118631.44;998129.58;998129.58;516475.97;10074635.87;4870051.98;0.0;1543019.1;129219.8;;;1569961.2;;;;;;3661564.79;8359640.76;6273070.34;3015351.44;2567967.66;;1153647.34;-364514.94;-408000.0
C_172;0;GmbH;58513;46432;1982;103.0;GKV;5774887.11;5774887.11;4507486.16;120110.67;-124157.15;7738.19;119844.86;-4046.48;-4046.48;-10298.85;3556975.02;3507765.52;0.0;0.0;;;;;;;;;;49209.5;705560.02;602349.02;47891.0;509069.52;;512687.64;-1002364.17;-1.67e-10
C_752;0;GmbH & Co. KG;58849;25733;1996;;GKV;18838494.43;21097328.41;9605606.22;90825.78;-149947.24;;149947.24;-59121.46;-59121.46;9.6e-10;9458903.37;7088011.8;0.0;19183.31;;;;1647957.94;;;;;;2339424.05;5716329.99;2916547.49;16101.57;;;334108.3;-398077.48;73664.78
C_085;0;Sonst. Gewerbetreibende;48727;47530;1999;;GKV;60765695.29;63011553.27;48843283.5;8032649.79;-668766.69;170.06;668936.75;7363883.1;7363883.1;6639863.59;108306531.7;66062522.87;0.0;0.0;;;;2323426.3;;;;;;42244008.82;65003428.03;10033918.52;2897871.99;2703749.98;;7895220.72;-7044828.82;-34000.0
C_109;0;GmbH;49479;10610;2000;102.0;GKV;36911751.72;36911751.72;31555730.11;1058965.96;-641403.02;29.87;641432.89;417562.94;417562.94;0.0;13581983.15;8105818.54;1822044.66;1095700.04;759726.32;1596518.16;1095700.04;647029.27;;;;;;1922919.91;552175.52;719057.61;258262.94;522.85;;-3279187.07;-616159.23;4076745.95
C_403;0;GmbH & Co. KG;59387;68311;2010;;GKV;470925.92;470925.92;335392.63;15399.32;-11.13;1076.58;1087.71;15388.19;15388.19;13372.04;261869.53;63822.39;3165.91;10111.08;;;;10839.6;;;;;;184770.15;236830.02;146113.27;85738.91;25719.47;;22161.31;-3052.07;5.8200000000000003e-11
C_729;0;GmbH;59872;88102;1879;108.0;GKV;335651.58;327251.58;337601.83;161101.92;-13762.92;4.66;13769.06;147339.0;147339.0;146564.98;731993.22;731993.22;0.0;0.0;;;;;;;;;;;308744.88;51077.38;35034.76;;;-96322.85;-2159.5;-157313.8
C_048;0;GmbH;59609;43310;1995;;GKV;1027301.29;686124.65;467962.23;-404813.32;18178.7;21164.76;2986.06;-386634.62;-386634.62;-392518.74;5142510.51;164127.97;19000.0;0.0;46384.62;19000.0;;25185.11;;;;;;4959382.54;4677245.9;2305789.22;2264157.92;13730.58;;331687.29;-249354.58;253325.47
C_536;0;GmbH;33106;46721;1996;;GKV;777939.04;777016.78;650748.64;137106.18;-44968.21;;44968.21;92137.97;92137.97;85535.08;820854.27;815683.8;2585.235;0.0;;;;;;;;;;;53073.89;40570.96;40203.77;;;130427.06;-61667.04;-836953.76
C_262;0;GmbH;33178;24000;1998;74.0;GKV;4716402.99;4716402.99;2964383.03;54215.45;-11601.92;40.57;11642.49;42613.53;42613.53;25613.1;798057.76;798057.76;0.0;0.0;9120.86;;;334353.66;;;;;;-3.64e-12;615500.86;593836.95;84813.78;442141.94;;98008.8;60101.99;-159418.06
C_140;0;GmbH;33102;62090;2004;;GKV;28579969.87;28579969.87;8251090.0;1449059.79;10605.92;11455.92;850.0;1459665.71;1459665.71;984679.79;8568559.2;7467976.87;0.0;0.0;;;;5786384.62;;;;;;1087702.03;8115733.51;2140738.91;119463.03;44961.47;;1238750.53;-30943.75;-1336477.34
C_213;0;GmbH;58097;41103;2008;;GKV;3699234.67;3699234.67;2109053.88;-32963.46;-2826.49;5906.08;8732.57;-35789.95;-35789.95;-34095.46;520933.09;452957.2;698.0;0.0;;;;;;;;;;66579.89;379731.09;120978.52;9045.22;48718.15;;-121849.88;-52711.7;18006.68
C_357;0;GmbH;57368;22220;1977;64.0;GKV;6083304.21;6083304.21;1019224.1;75941.37;-35437.82;24718.65;60156.47;40503.55;40503.55;24340.0;3150031.58;2355147.97;10833.06;40029.12;1833434.16;10833.06;;130927.9;;;;;;744021.43;2527598.71;417722.01;233979.04;;;-125775.89;-40646.93;-22855.54
C_662;0;GmbH;57223;25610;1926;59.0;GKV;2881053.62;2702053.62;876138.48;63508.73;-20503.98;577.71;21083.69;43004.75;36004.75;24128.21;656149.61;491525.13;34387.82;0.0;;;;;;;;;;130236.66;643353.76;403211.07;25228.26;;;50425.18;-4229.2;47.5
